id,trip_duration
id3832146,18.29797342754811
id3973046,30.578253186478115
id2010686,37.87455128592601
id1358859,32.66469701675263
id3043689,190.8454152186127
id0791847,350.7009249976026
id3305385,66.15766757248177
id1087039,185.9404549618974
id0073285,39.65215032720084
id0081407,72.94122400924775
id2630971,104.89262812917168
id1212401,13.205028518048199
id1606138,582.6393466381157
id0646553,137.2961549382981
id2416796,195.78088301723162
id1014979,46.56539752845751
id1006773,29.99235729010047
id2811122,53.40709815114651
id2962134,39.020850530595325
id0223362,33.10500811673269
id0616268,176.29466014922426
id1997951,30.690213717593664
id0042114,173.84465697013783
id0915475,39.814808570180226
id1997410,76.17646952414398
id3979246,93.83161093997572
id2940117,33.10471291883758
id0760890,30.60100245842521
id3029405,25.63859972760432
id1227228,36.15673618617535
id2934775,59.154597604679594
id1955117,123.13775522253425
id3376471,41.82657591644445
id2528441,25.470694298221556
id0543787,94.81183764115893
id1608724,207.18899084841968
id2262743,47.51132140968593
id1322274,376.7272801450297
id0560970,67.85927103316163
id0719015,68.77917872440017
id2566676,208.60060754097225
id0136754,73.3153546992548
id3022813,36.13488961645517
id3082523,66.5861477825145
id0761461,177.10779503531495
id3737731,185.87709834119275
id0246295,204.21687919360386
id2925537,176.24045555142277
id0226544,148.84085103154445
id2270359,188.74384300453045
id3002298,177.7316040560076
id3419986,215.57912299118513
id1508628,286.17356554268997
id1300975,196.5799879693281
id3159001,155.14761927211754
id2698976,208.8959981495515
id0864251,207.87039440148942
id0352944,232.79712834823724
id0447342,202.4304121774846
id1192695,195.3859274223349
id3127115,219.41396127270963
id0424800,260.5325241301314
id1821306,257.9827044597074
id3348977,205.1697510891505
id1047123,173.58827746415508
id2565644,221.76123929155082
id2128290,150.83433230219856
id1767870,225.80720530824806
id1884993,32.082652497288315
id1009000,162.72153128245748
id1448826,150.44318095038162
id1476998,221.01933041153805
id0188029,176.8567413206712
id3540776,252.04852122765206
id3790177,218.60374630720645
id0206858,183.07506341582976
id3867691,166.28769196626124
id3580444,285.69348291789174
id3980548,244.8986748721024
id3094543,223.83535586443753
id0258747,240.3171451845869
id3899246,137.1427253983174
id3093751,139.44795807569201
id1820131,173.58230736093927
id1965241,251.75307671566847
id1559863,196.54728307978428
id2245240,206.89999609361192
id2471679,225.39261399576753
id2055564,207.30696089926775
id1964573,137.81250052208406
id0058356,145.66732547952816
id1646105,283.7551795652761
id0228550,207.63983611945957
id2092170,60.9337965461523
id2343098,188.86136504599864
id0077970,207.6024823558043
id2578406,44.281489273054426
id3966841,46.62610332742547
id0625666,147.86022906861015
id1403462,184.82997302638864
id1147354,215.22634822885675
id0840585,61.05791013850297
id0294266,120.72184968492354
id2881973,185.79771262347202
id2157986,249.5496553444589
id3078493,135.6368255326315
id2593025,283.6515200424729
id1860390,179.69590002017378
id3523882,223.98288129837923
id3155607,21.07969023746478
id0353282,22.31343415143354
id2201722,132.61967017574474
id0047172,185.68681710211862
id2413778,187.23505510470005
id2732070,289.03648363026775
id0685969,202.9433641197177
id3512493,37.81929403352191
id0073265,82.29934239469667
id2112274,238.84945775698895
id0045652,258.79499005542937
id1579918,206.45873161843878
id2414498,25.55165318702993
id2529926,159.09064452645936
id0416714,190.3523046052634
id3053351,190.97634210358896
id2022216,166.37625125597833
id2839389,168.3512307466954
id1285018,25.692272678108925
id0164818,137.75104449030863
id0866136,193.910246258262
id1274504,122.38484053676974
id0827139,120.35456563608072
id2690934,196.95433917492855
id2586036,325.4732290471388
id3286294,196.19490471378023
id2539751,187.24996165043683
id1974922,204.874443347035
id0000952,192.4141837967134
id3756307,172.27140385652055
id1218309,137.63018821444538
id2884918,111.84353542097321
id1973679,181.00814699600718
id1536320,227.37335648276124
id0781577,313.95730112465867
id3659875,196.657642632079
id3933209,174.8111800850033
id2278080,195.37653110270892
id2425394,182.1353074382765
id1626132,175.84690491839515
id3318742,196.23988424236563
id0755541,125.1225265926727
id1883855,143.98244193893885
id0768985,194.13520022569182
id1902972,203.67070640939355
id1575871,121.74172301904527
id1853123,283.8537529411407
id3738879,214.8415024031013
id1363095,161.67447670884928
id3594597,282.8932997658525
id2567305,174.38941323498457
id0567042,360.86466447407076
id0590499,263.5221174125722
id1124928,237.9333406920233
id2798304,212.68115012611685
id1862584,244.9470999140867
id3359290,87.50837418824653
id0656175,163.12118714410144
id1084869,265.31590492654334
id1526943,263.57953819513284
id2256850,151.121441801295
id3060847,191.70514780591668
id1633694,154.0407547243136
id3882314,21.438540566677503
id1915628,222.03865907687393
id0587502,207.4829316512337
id2663034,292.21407781205255
id2686746,241.01558648518258
id1441339,286.88630502392095
id0093570,34.19222834152867
id2105434,217.98042533772653
id2410813,155.07335621063538
id3361466,235.3408484953013
id2487121,17.688335777035956
id0278029,258.10643403204
id0878249,231.21790652539957
id1638773,238.90957054400096
id0542345,201.23555040811098
id0526030,35.52008048310557
id2847500,227.45302194556822
id1299112,264.3510342814295
id3020544,170.24576879875835
id2736678,145.63218214633068
id1106631,201.36626911834315
id0621110,133.29778650440971
id0089817,294.93676700285846
id3325591,249.03134601446945
id0285555,401.934218265824
id2256243,133.77315866559144
id0244395,232.39082147653832
id1317007,159.96525874490823
id1197529,33.30003143196806
id3759524,78.20861355173696
id0090483,234.0264367855459
id2649630,221.63735828882562
id1831237,162.48643335669806
id0895551,207.88719280466157
id0177261,185.43855117198635
id1894466,296.97845712046455
id3111085,237.68038176061785
id0600835,163.89053447546917
id2515630,236.1049346021363
id3498394,172.82643446049497
id3661308,261.7837999277439
id3308259,342.4989942241834
id3733218,138.75342994314695
id0040489,192.49815310969535
id0657599,146.5516327852197
id0774055,163.2299874821923
id0089042,30.93845250185097
id2149180,190.6390981853041
id3681388,249.91497231117995
id2300417,266.1090269167095
id0277084,270.0050863023845
id1307652,238.72621116622275
id0138498,129.51572044447283
id0001770,227.21145614063067
id1461237,369.1872227519535
id3509299,193.11557511358126
id1231840,154.3223005554711
id2382665,164.69293756698457
id1414524,26.122408010398953
id2952547,193.7573169638264
id1661458,202.8007765036741
id3018084,164.9720751840684
id3007614,74.27677809267287
id3786392,144.06991140923972
id3037236,144.24027414837818
id3684299,141.9094756515512
id0166233,203.0434223208371
id2761959,135.8372682959712
id3079943,256.6131466864273
id0516621,175.38742343350899
id0182347,51.111718160867206
id1341450,171.59135543475594
id3498035,214.88031115403112
id0706958,150.46459420388325
id3326970,195.9873530557761
id2129292,233.67685602451937
id3958831,117.34810370537191
id1573835,203.44532396747312
id0146062,193.03323039114684
id1139759,88.27870753831932
id2229882,134.82825298247636
id1500769,181.4782843038791
id3634316,364.08214740678505
id0499911,203.35540642660467
id3902854,191.1648681020567
id3917922,214.01368807876565
id1083894,86.69716024836173
id3733192,160.580502537067
id1180523,131.17278438802933
id1967001,134.38665537997616
id0911960,214.5161157698649
id1986316,145.86367761252058
id3819108,98.79927132986691
id0166767,245.42970570139582
id2956587,198.26482898983357
id2641847,269.4339630768788
id1630644,249.94125996802254
id0815181,209.2431038344913
id2504975,154.96542501451066
id0620170,143.87783735396133
id3040426,177.85329896488537
id3865480,229.04574136539136
id3141855,229.46061874597183
id2844221,204.47654139315884
id1082861,114.46613440109337
id1915412,242.2269762503909
id0218899,129.52303656785037
id3636507,161.90371794709682
id3481152,166.31750854780725
id0494209,136.61846081446086
id0671341,249.43312607200662
id3580539,144.49822508012147
id3899530,146.2723296003246
id1717044,98.16807108194398
id3928009,97.03887520989706
id3751829,390.4199932187349
id1484248,138.3255416036282
id2832393,259.7543666964094
id3054750,163.59056520520497
id2143711,190.79777974537978
id1538653,202.20878509117335
id2831506,187.31336025994474
id2914233,163.79896600807368
id1822581,217.1131610756904
id2506192,465.5090296643829
id2030272,177.99285138714083
id2442757,159.51569525601386
id2520077,297.8947194702189
id0586673,292.1699630168668
id1203241,251.58577812264915
id3737770,175.35542544630434
id3813206,210.3708159751259
id2342610,139.8479808056172
id2785446,303.0597374993365
id2310816,465.1654308566379
id3238853,240.77006994346803
id0871714,260.09642918381115
id2427913,139.81132981990154
id3090190,241.89767185395837
id0647705,279.60922018147403
id2943616,228.75059903325666
id2973448,187.3385548003579
id3244003,188.71221051544498
id3337962,296.0940728927843
id3497668,265.52247783336406
id0837243,198.532376944653
id3220705,239.32643479038808
id2264013,178.01678597874815
id3786257,251.41772986136058
id1950064,267.2082712396757
id1518139,221.52047364641504
id0979498,157.45694354301432
id1241053,315.5079538470495
id0109964,215.89783575312887
id0317961,287.3996980749567
id3783362,193.6340733725758
id3197026,314.9527415759563
id1532942,341.08288511952526
id0809432,323.1886680315474
id1689842,174.5525981313814
id2354248,231.6836824274847
id0739339,74.78312152394402
id3347385,201.46653808360358
id0395445,188.87734340550537
id0837764,150.44929354855864
id0490982,168.27694123080434
id2722111,143.72467670599946
id0906699,285.71430459957287
id1122315,193.42276019292774
id0585281,182.90725202764386
id3950089,313.89771029511473
id2807307,282.0449418421551
id0785328,212.1251767367033
id0791641,183.98962927228337
id2068901,189.90976181499084
id1544398,262.75438964340515
id3526545,208.03168407274947
id3520480,119.64210503191661
id2977303,192.31457259917036
id3351067,243.55388750110984
id2739409,273.8934236850483
id1824282,273.2094790689445
id1663887,164.31875381535758
id3724506,331.72391171127305
id1022665,246.7175432048009
id1050207,266.5455806927126
id1953798,247.87465862031894
id2779719,215.48807841611216
id3919893,196.14746669482028
id3565708,231.0807825925697
id3790574,241.6384821799184
id2417835,231.5725348933805
id2064319,213.22521928399783
id0872013,248.7338865585031
id2864718,201.10156252109587
id0713064,301.20139676031096
id3588843,167.1047890621339
id1954631,207.24692035884297
id2395960,215.2973771197866
id3421748,147.41140307181635
id2091499,331.2562672328793
id1280308,158.1312944009309
id0083248,169.72894578628865
id3048528,169.91434405443962
id0337732,255.9668827209004
id3144417,237.8647795438893
id2699203,203.81080757649843
id1464222,285.4367407474111
id1401914,245.2147053697469
id2907921,297.304299284685
id1058959,351.0398802439304
id1149598,156.1708262300844
id3958729,327.2169929250315
id1635289,205.350611373446
id0213955,191.3802610785923
id2029404,229.02813011313268
id0647877,272.2050020789573
id1914695,247.99802673902937
id3032626,475.3543082710397
id2736556,368.34913607342924
id1163558,245.20326261033554
id3678400,264.3957876448008
id2974904,254.68699167842672
id3199217,207.40304181618012
id0764884,342.1581752961864
id1277887,114.87007908534473
id2134445,193.58448909530446
id0837630,380.2128218087507
id2493317,191.9382975055167
id1576327,290.5636106195764
id2880890,247.84369174873115
id3651589,252.83018994802242
id2144666,225.60178534645777
id0490926,310.03535395280596
id1338037,225.44105353808607
id2935919,270.45643185516246
id1974197,161.645103818957
id1710187,216.45141732109224
id0273936,221.40906744013068
id3278168,205.9115682636881
id2707378,26.514660889065688
id1311112,291.391467623392
id2717262,193.7593831243825
id3069703,236.08760452962053
id0043316,142.40866556493242
id0835059,163.0839977363169
id2794758,137.65966530869446
id2862416,180.6068911483828
id2951776,169.47315554755517
id0072231,180.68795788457996
id1608467,131.73154787017293
id2749726,150.5498978861365
id0754894,268.0771253306755
id3334866,304.5063407236967
id2849037,308.7023724339918
id0106621,222.10669997455753
id0099770,248.54962227059622
id2851406,171.90929947171423
id1812624,167.43031489688406
id1076040,170.1480950284365
id2299499,196.79509852812018
id0047972,197.81153795539933
id2139089,250.43440735695185
id3286481,289.3041096583112
id3693696,207.72293761214274
id1265108,194.62327951521485
id0836969,325.0603602387103
id0576166,286.22721898809976
id2928724,222.9903084172585
id3082343,164.6449942928447
id1802824,203.3074008315764
id3085536,185.63351759472127
id2969878,165.8831126941407
id1900683,426.7896199936444
id2473474,254.54484216556554
id0459800,247.3664847311343
id2234309,84.08303305775756
id0132948,214.5793791551973
id2872004,213.4644621485226
id0626303,207.77128313606096
id1217798,185.17104021553914
id1929591,241.43070842683227
id1898555,176.73978357956133
id2926831,163.13468591521348
id2977184,324.53400157147826
id2460997,335.7511538972547
id3171076,232.19934184379136
id3688317,233.28380708880064
id0624840,215.20301258879
id2442028,129.4187955043149
id2721154,191.22888839528818
id2941295,174.9227356827656
id3371357,120.64804297600587
id1663046,267.51985716565986
id3157442,226.31010922021116
id3186282,202.91208007539439
id2507216,328.18517201879547
id2098456,247.8073905023412
id2203178,318.61595824395937
id2915030,184.5582318769598
id3946569,195.55663620193138
id0478291,217.04017777719397
id0911734,260.0491224822059
id2943355,159.75021287852186
id3603099,176.18109155473923
id2341363,260.16560067377117
id0876258,178.75206581204841
id2616372,233.10999242075695
id2473138,274.5248235795045
id0037876,418.6211934108722
id3802590,273.5279509672055
id1875893,370.628180819187
id3431745,225.6975188016282
id0723126,197.0312626360301
id0979764,261.85295924508773
id1213681,234.944131759416
id2483466,218.98650571348358
id1599635,336.8658633784928
id2117736,341.6135615839524
id2433418,222.15133285682668
id1593357,194.37818458110917
id1903101,263.30961054305715
id1882608,188.39387094698907
id1486101,184.53226598768637
id3519555,145.9637775736395
id0288949,186.46097219512617
id2137511,198.40125666468467
id0835913,261.5997465065121
id1642600,181.3459050057781
id2296630,223.2671329471962
id2432182,262.1929095731927
id1767958,186.6205331386499
id2880500,192.48876790584612
id1407083,162.46582469852177
id2223776,222.44872404560712
id3957043,122.79832376396921
id3194858,220.9033878020761
id2474017,221.91604437820493
id1434123,180.15518916651158
id2639810,295.1593848565538
id2533841,226.76490780224904
id3929242,337.23116598140615
id0572363,192.40568369332013
id2516721,181.83966873121975
id1666408,168.15794587369822
id3978778,236.30800452876923
id1102538,320.4562042108261
id1819224,237.70690655258485
id1015874,245.10724305645607
id0162975,219.614940031528
id3985153,219.372981694234
id3791394,254.95084401610245
id0585349,233.51913184974393
id1086498,138.5614730741164
id0349333,270.24147202995454
id2629282,206.40000746978117
id2321861,306.3701288732615
id1632233,194.2408825584272
id1728458,282.1063269736234
id3192263,135.33599535974574
id3707739,168.18561011078552
id2915571,227.28722321903714
id0598147,171.7123463134233
id1682278,177.60305644159726
id3692480,227.02320347634307
id3819721,226.8251831615439
id3248350,184.57063250459666
id3507299,226.36931073273777
id3530546,344.1859968683159
id3997190,290.3887880071721
id0578284,260.58173636184443
id1021758,301.25679498474886
id0011654,179.58525526251387
id0829861,241.7126041108093
id3180285,141.44996963266652
id2074268,206.58048023099764
id3528742,184.34457429719802
id3703165,208.95127174029025
id1136337,382.1109969464436
id3112111,217.2581667164091
id3715122,176.84442119425424
id2066435,181.5647950134238
id0903585,98.11707996733772
id3696491,219.07457844949718
id3161229,218.2964076858262
id0418089,279.672136634363
id3117448,192.72412462754025
id3562327,199.84666074297363
id3298810,233.22631147058487
id2893215,195.65584758056198
id1023360,289.7093010353718
id3062698,171.56454894787265
id0046886,264.71876450643117
id3247129,210.05634555258897
id0516631,233.07887331010514
id2424822,291.11213897359426
id1441170,193.51406254658318
id3527721,161.7109787257575
id3623154,222.45577765593782
id3390481,266.66407138275304
id0276396,227.76771621414255
id2395430,314.8336771206823
id0120946,336.8903642617077
id1873562,219.97563288208192
id3519169,221.92303928077
id3163809,363.60458442047576
id3119282,239.33875944219267
id1974000,183.4398443725608
id1563378,172.50264126985704
id0571196,9.937620815222626
id1114098,189.25101047853312
id3714621,309.2740551328936
id3486443,164.25944164241062
id0671527,237.05598010087454
id1333246,150.0644431434843
id0287837,160.68883570813696
id3401289,182.52472357698937
id3004650,170.98143376637947
id1035376,250.09735153328546
id2572207,201.56118313920007
id0675399,205.42365749452776
id1103775,223.94658459170802
id0169712,273.2401275943362
id0530826,307.0371071040828
id3333457,136.40896552295902
id3630722,196.47852894932223
id3904589,309.56775923374425
id2124774,243.46182448960525
id2395462,195.04109682041542
id2371358,216.70118678561136
id0997466,231.90990425345248
id0486600,264.73250635688566
id1951586,303.51139342100447
id0953308,207.6583312743416
id0131717,200.27950043160948
id0383165,183.7962489170561
id1495044,183.10881447500086
id0775789,167.89613570801663
id2663808,40.72441354535181
id3466579,175.51006869748795
id2621945,189.71239524834328
id3087213,177.25896041972084
id1270288,352.08891047360464
id3010635,225.78709292181443
id3935369,202.35927243382181
id0638846,310.93982867094815
id1467345,128.5220974492573
id1683435,580.0236313331216
id0449804,181.2904264145001
id1403491,203.0818057453184
id2103640,194.5915801404901
id1124171,225.70817622678086
id1374656,194.16762311869658
id0861865,307.1888737960204
id2067140,200.20875083536734
id1393613,195.6654042836355
id1954327,169.84770758870613
id2282544,174.80433572216137
id3305572,265.9619517678718
id1827411,243.43568212476256
id2675105,138.02488626375234
id2674047,170.06312200883625
id1167283,353.73794089853885
id0544601,304.6798515947539
id1225611,196.23912489381013
id2176734,248.11867070625783
id3253355,160.0743584543978
id3100390,223.76423839730126
id1769549,252.0006963878289
id3544864,289.0690338065353
id0186547,186.11324392954293
id1738799,169.94898707374523
id2855619,465.0286950093965
id3393854,149.37835236634515
id0732119,251.2684323336937
id3830957,249.478288154024
id3310509,307.2446950007307
id1659097,138.29233369642108
id1276760,265.86948894446664
id0241574,154.19928776698768
id2347483,173.53864537052436
id3426140,222.56315723529443
id2881443,368.26402096184506
id1358063,147.70791519802287
id0171750,332.43570025329143
id3484684,201.69796842306582
id1561696,189.50630585365812
id2289532,202.72622116210863
id0382935,156.2851854096259
id0618799,207.76672846430668
id1619391,261.6142921406837
id2229301,260.0860067627598
id1770798,310.6099127256997
id1548838,352.35900019002275
id1684251,260.08247151871524
id3966492,288.8376952227876
id1095515,153.1535203296484
id3737206,150.2795919303294
id1800425,147.98711974664067
id0840233,380.5007440929349
id2411085,249.01300298210592
id2020658,275.18563227783994
id0277418,269.7370157264549
id0659451,226.4942916648744
id1039046,307.54446250152563
id2118589,152.2766428626233
id0996113,182.39258710894362
id2285668,231.8122214214918
id0954502,198.38254051571863
id3383457,354.89146892230394
id1596281,301.0109154556975
id1188417,329.8403437130601
id2950249,209.42510945151548
id2624364,313.2309453568427
id3915297,196.21387116588937
id0890152,156.53622056656306
id1499713,234.78746821489415
id3235106,261.4780207975443
id1498763,219.19636713414505
id0065985,311.40720322131904
id3448998,159.2853540259292
id0373169,225.0840319923178
id0592424,153.52135480550282
id2753793,228.05451740332836
id1816667,186.77354529912265
id0685329,261.7717319033638
id2432958,146.30077379458848
id1143989,184.47936741359578
id0248855,168.4630308205812
id1824808,172.51261984570442
id3659681,237.00939807173805
id2429823,245.88666832712207
id3714237,191.5500680659912
id1464272,212.34269137249336
id1824382,234.64968698574995
id2274549,249.89898518473393
id2540752,205.38061152425126
id0405218,289.47947444113646
id3748083,39.55732274023892
id0712785,263.2912297528834
id2042119,176.56957427045973
id0252853,237.72842693959447
id0586133,191.6320215360138
id2605046,191.16855038419988
id1473770,154.81516035250078
id0465359,177.99866793935476
id1775550,261.30269637742515
id3114438,178.55168715449972
id3794972,337.8438863973064
id1237036,336.1427134853158
id1726727,148.26951877462747
id1714997,256.19217692173856
id1393985,170.04850914809526
id3823912,188.95345862444879
id2196770,244.97764866442486
id1763304,241.56066729113627
id1876165,162.30222579830107
id0924032,263.781510430148
id2938446,235.0324600354104
id1579018,214.63512704498123
id0160211,202.53282825171996
id3016304,209.9297252737504
id1389092,167.66877239720787
id1930080,287.99438185107965
id2716227,224.0171871751993
id3182849,265.12713024203885
id0229150,220.62796473914094
id3928759,302.34160750670867
id3539009,204.41597751305395
id1277031,52.060523884053694
id3520700,254.36579737496754
id1381395,356.93191304439
id0846718,220.06086932719597
id1289649,187.3245786082395
id2594194,197.8684630566453
id0480231,197.1194958906911
id3521587,212.73920934552967
id1524964,357.9286924465781
id3285153,242.27021382053002
id1692289,186.0125689231194
id3754290,179.35352452429257
id3749710,188.7900966450183
id3679836,291.6742661736706
id0903677,14.662132800183727
id2379296,192.67131060175643
id2164935,258.5528014225564
id3822217,268.8613803659582
id2316210,177.68608342792118
id3709691,182.29547846107735
id2044329,178.49101797911342
id1181838,159.34093183980482
id2756856,184.11018223373384
id1224352,233.61663498224937
id1841152,185.26076116235473
id3866403,247.03579845209302
id3094267,247.36838757590647
id3889445,234.26247481938344
id0945244,276.62221967919106
id2054825,208.00075767249197
id3863719,306.495057228287
id2225142,377.1512847773209
id2113222,200.8437450606128
id2252146,281.7434165784792
id1416054,253.06727534329207
id2256041,192.3558075444844
id0981181,124.58756167932579
id3492473,150.4396206562582
id2405312,226.19371683455702
id2333146,207.060054720367
id2920122,282.5885311487433
id0371797,251.1840664985513
id1969121,189.92736704533436
id0061433,193.0308587668888
id1461525,178.83075577833316
id1333803,242.1241983056301
id2373434,167.0029109659013
id0408264,189.68739178580768
id2751375,270.6656024401888
id0965356,236.10111295786123
id1220108,175.66000077128714
id3839065,179.93709848586377
id1313808,255.7586318543204
id1095291,239.28430727211727
id1632151,272.10794696254663
id2191547,300.87476659476454
id3449587,145.81712121000422
id1761547,276.82426568776924
id3664907,216.50512976365206
id0571965,208.32239966660535
id2567973,260.56803919856776
id2915687,234.80193233463189
id3045653,272.7929171286106
id1908196,271.9570611877851
id2376776,103.01717093208393
id3023439,163.81750838747263
id3229178,214.11665653216096
id0470927,380.61166080342934
id1144074,134.94748863475598
id3308550,280.00779387146275
id2897179,191.34010755775918
id2927031,247.44764776859927
id1526648,307.6904141618954
id0125743,214.48914127678066
id0530653,211.62012600481506
id0529621,162.36996746738672
id1818018,186.10526633920466
id3169090,164.36993923676806
id2757756,257.9565378597065
id1641045,244.82307503064237
id1992821,312.69503383759627
id3821618,240.8575807942998
id3223992,193.08857239998147
id0976101,205.77845843071816
id2189114,210.68139758667624
id1398195,260.80077045675364
id0729761,187.83276864465012
id1234137,231.36805932714756
id1085823,217.39744699635992
id3412216,241.2509078290538
id2951718,151.2435966953598
id1247457,277.3340357887692
id1334596,294.9297240010077
id0336256,151.8508937965485
id0146637,210.46040327861397
id3023895,331.6943027321341
id0464897,399.99599545434126
id2423406,189.45239469353672
id0867887,137.87590446297204
id2372543,127.5161258072236
id0138415,172.51327543024513
id0761507,252.75179844758733
id2104152,310.33293507503816
id2524829,302.18774545150956
id3143804,35.399631873966854
id1777041,218.61366941908238
id0552302,233.23065480290916
id3490949,195.81026316629996
id2534370,302.16231144450245
id3869879,233.56235866516116
id2452836,199.09906624176432
id0333182,180.20060777926923
id1558206,300.9747449931797
id3745940,362.12916081810744
id3139669,163.64872318988756
id1721493,285.2179504324813
id2021491,267.8619346372922
id1995021,312.20461395017566
id3450831,157.2280598367532
id3821695,368.715492034581
id1148588,188.9566922231041
id0506153,242.89733923948563
id3284197,268.9448378673433
id2281050,258.9520786718638
id0155149,300.5973909134254
id2135985,185.61164784973994
id1106103,279.9513527758353
id0702627,241.0867278234513
id0552749,194.5772249909399
id1247092,305.47562244542615
id2571605,373.53123841923116
id3142600,289.01741258115345
id3082244,297.1762570238694
id2255622,329.718354402588
id0847101,210.99684894946418
id3365137,231.51516144336838
id1761043,203.7720474371493
id0348224,175.40975580560254
id0534402,327.71339197612576
id2524340,144.39716637336468
id2518868,289.21041672593316
id2523126,150.10698964304052
id3018669,200.99463661301886
id3605280,276.28351285947986
id2576766,237.25788558883008
id3573502,186.75567720133776
id1456867,200.71064885747444
id3937117,176.49023817631502
id0411965,191.20812734273485
id0937052,287.35738421813943
id2331885,288.8153522394385
id2463662,322.16434924044563
id1243011,208.17626771486903
id2694120,261.3806565734778
id2359244,174.0345768509178
id0081665,227.2143063802085
id3260542,235.08154727439944
id0877403,237.43164505626802
id1024260,370.52817170457087
id1575839,242.64807562230118
id1231662,306.3592583354764
id3330761,199.36120932723415
id3626658,280.23471561911634
id1988410,177.8699926117774
id3076936,261.5058775228916
id3270671,215.15497756248521
id2033487,265.86830681817315
id0135103,165.8297712263976
id1997417,301.660285958175
id2081319,301.7917062558239
id1085826,393.82420299456777
id1383848,202.73176169939975
id1182821,232.14754217937718
id3310621,250.86851729499364
id3642834,326.50621510031215
id2812162,197.30382358186506
id3284132,298.7934220820077
id2970929,166.1278171794991
id0926565,221.63986445194027
id2502412,216.7453476282676
id2488850,186.84808557587834
id1876486,203.247732939623
id1174279,183.9545063291215
id2509920,347.68757417647436
id1396323,322.0064617689214
id2922491,199.27868704795574
id1233671,217.65650423762514
id2030006,367.3278822452982
id3090495,211.33209764640432
id3583482,228.56802004188333
id0282122,219.5557504166329
id2292897,219.10604485240893
id3074505,519.2349979639521
id2116986,217.594922530118
id1176685,223.57890331974693
id3389981,297.59190217067504
id3447141,235.94285416745595
id2751598,189.4595625594745
id1270281,221.01398695992302
id3824489,159.52808679843125
id3421109,250.21600239976308
id0526287,176.62053224206468
id1866581,273.3071808463368
id0165955,234.5503761761493
id1430276,233.74520455431664
id0147852,204.2626624384921
id0302863,332.98038371613495
id1343319,273.7800570865423
id3261046,215.1132685454874
id0682336,286.31941913896065
id3292345,238.40201728337587
id0492906,361.3489273042805
id2362904,253.55967254200584
id1297347,231.77959950923986
id0271048,365.33469770587715
id3052602,276.4501837088049
id0627269,269.45282169838345
id1793644,347.7708671684587
id2633092,261.5711366723642
id2780332,219.40057712017838
id1160796,202.8418967933598
id2650986,209.64985526910306
id2279988,258.9645136743741
id1413923,258.8595462863708
id1679101,256.2169272183805
